Review;Score
10 puanı sonuna kadar hakediyor bu filme 10puan altında verenler benim düsüncem filmi beğenmeyenler 9 verilmez 10puan kusursuz bir film;Positive
gerçek bir olayı anlatan bu film gerçektende çok güzel;Positive
canım sıkıldıkça izlediğim bi film 20 kere izlemişimdir.;Positive
.gerçekten çok harika artık replikleri ezberledim ama insan bıkmıyo :);Positive
Kate Winslet harika.;Positive
9 puan bu film için çok az.;Positive
Ben 10 üzerinden 10 verdim.;Positive
Bu film gelmiş geçmiş en iyi film bence;Positive
Gelmiş geçmiş en iyi film.;Positive
Tabii bunu kendi nezdimde söylüyorum.;Neutral
hiçbir şey soylemeye gerek yok bence herkes izlemeli.;Positive
mukemmel tek kelimeyle;Positive
en son 5 yıl önce izlediğimde ve hıçkıra hıçkıra ağlamıitım.;Neutral
1 ay önce tekrar izledim ve o duygusallığı üzerimden 1 hafta atamadı.;Neutral
dikkatt! duygusallar izlemesin!;Neutral
mükemmel bir başyapıt zaten oscarları süpürmesiyle bunu belli ediyor;Positive
Bu zamana kadar ben en çok etkileyen film.;Positive
Gerçekten 9.1 az bu film için.;Positive
"""10 puan vermeyi hakediyor ben öyle yaptım""""""";Positive
bence şahane ötesi bir film eski olduğuna bakmayın kesinlikle izleyin bu arada bu güne kadar ondan daha iyi bir film geldiğini sanmıyorum filmin puna bence 1010;Positive
bu muhtesem filme bence 9.1 cok az.;Positive
muhtesem bir romantik film.;Positive
2.sinin cekılmesi yanlıs.;Neutral
Filmi bu kadar seviyoruz ama puanı 9.1 yazık çok yazık doğrusu bence 9.5 den aşağı olmamalı Yüzüklerin Efendisi gibi hiçbir zaman gerçek olmayacak şeyleri işleyen filme 9.6 veriliyor yaşanmış gerçek bir olayı işleyen bu filme 9.1 yazık gerçekten de.;Positive
bu yaşlarda izlemiş olsam o kadar etkilenir miydim bilmiyorum ama 11 yaşlarımda izlemiş bulunduğum yıllarca ne zaman aklıma düşse beni ağlatmış tek film.;Positive
destansı bir aşk ve hayatta kalma hikayesi.;Neutral
"""Sinema tarihinin """"""""Karayip Korsanları""""""""ndan sonra kesinlikle en balon filmi.""";Positive
gelmis gecmis en iyi film;Positive
vizyona girmesinden 10 yıl sonra bile hala yorum yazılan bi film bu.;Positive
..kötü olması mümkün mü?;Positive
Öncelikle şunu söyliyim Titanik bir film değil bir gerçektir.;Neutral
Bu Gerçeği bize Beyazperde de izlettiren James Cameon ve ekibini kutluyorum.;Positive
İnsan Kendini Titanikte gibi hissediyor gerçekten.;Positive
Yalnız anlayamadığım bir şey var böyle muhteşem bir filmin puanı en az 9.5 falan olmalı.;Positive
bu puan bu filme hiç yakışmıyor.;Neutral
herkes Titanik'e hakettiği puanı vermeli bir an önce.;Neutral
inanılmaz..;Positive
boyle bir yapım ileriki zamanlarda karsımıza Keşke cıksa;Positive
süper ötesi bisey grcekten bi daha böle fiLm zor gelir ve batısıyLA iLgiLİ bi arastırma yapın inanamıyacaksınızz!;Positive
film muhteşemdiiii.;Positive
gerçekten sizi derinden etkileyecek bir şaheser;Positive
bence az puan almış en azından bu sitede bundan yukarı puan almayı haketmeyen filmler war.;Positive
.. filme glince hayatımda izlediim en ii film.;Positive
böyle film br daha gelmez inanılmaz bir film;Positive
Aldığı puan az kalıyor.;Positive
Her insanın yaşamı boyunca izleyebileceği en kaliteli 5 film arasında yerini alacak filmlerden biri.;Positive
"""şaheser""""""""so others may live""""""""""""""";Positive
ben bu filmi seyrettigimde çok etkilenmiştim.;Positive
on iki dalda oscar almış bi film için bence az oy almış.;Positive
amaizlemeyenlere kesinlikle tavsiye ediyorum.;Positive
tabi artık bu filmide izlemeyen varsa.;Positive
Unutulmaz bir film.;Positive
Hayatımın filmi.;Positive
11 dalda 11 oscar daha ne gerek söz söylemeye;Positive
Bu filmin puanı nasıl 9 olur anlamış değilim.;Positive
Bu filmin güzelliğini anlatmaya buraya yazacağım yazılar bile yetmez.;Positive
Hayatımda izlediğim en iyi filmdi.;Positive
Bir daha böyle güzel bir film izleyeceğimide zannetmiyorum.;Positive
Muhteşem ötesi bir film.;Positive
Belki 15 kere izlemişimdir yine de izlemeye devam edeceğim.;Positive
Beni bu kadar etkileyecek başka film olamaz.;Positive
O sahneler oyuncular müzik bu film ne böyle ya.;Positive
bana göre leonardo nun tek filmi başka yok.;Positive
..bu başyapıttan kazandığı karizmayla cok seyler yapabilirdi ama kullanamadı.;Neutral
gerek aşk gerekse görsel efektleriyle bir çok oscar ödüllerini kaldıran muhteşem bir film tüm zamanlarda soluksuz izlenebilirliğe sahip.;Positive
ya bana gore puanin 9 olmasi bile az.;Positive
ya bir filmde hic mi kusur olmaz ya.;Positive
ask macera dram hepsi oyle guzel butunlesmis ki film ne kadar uzun olsa da iznsan bitince uzuluyo.;Positive
23 kere izledim.;Positive
bir 23 kere daha izlerim.;Positive
ilk defa bir aşk öyküsünde agladıgımı hatırlıyorum bir başyapıt;Positive
izleyip izleyebileceğim en güzel film izlemeyen warsa (büyük ihtimal yoktur ) cok şey kaybeder;Positive
Aldığı ödülleri sonuna kadar hak eden artık aşk mı desem bir tarihi filmi mi desem ne dersem diyim mutlaka izlenmesi gereken bir film.;Positive
Ben bu film gibi bir film hayatım da görmedim her şey süper di çok duygusal dı günlerce filmin etkisinde kaldım yaşanmış bir olay olmasının da büyük etkisi va tabi çok güzel di en 6_7 defa izlemişimdir saysını bende unuttum.;Positive
çok güzel bir film;Positive
romantik heyecanlı.;Positive
Harika film film.;Positive
çok romantik.;Positive
bence aldığı oscarları haketmiş.;Positive
bu film gibisi dünya üzerinde mümkün değil yoktur.;Positive
bu filmin Türk yapımı olmasını o kadar çok isterdim ki.;Neutral
..senaryo süperr zaten yaşanmış bi olay kurgu harika efektler süperr ve ben kate winslet i bu filmde tanıdım ne dakar güzel bi oyuncu her anlamda çok doğal ne diyeyim fazla söze gerek yok zaten artık bu filmi izlemeyen yoktur.;Positive
bence çok güzel bir film;Positive
bence bu film çok abartırmıs ve baya oscar verilmis tamam kabul ediyorum film güzel etkileyici bir film ama 11 oscar da alıncak kadar bir film değil bence bundan daha az oscar alan filmler var ve o fimler daha da güzel olanlar hatta bunların arasında hiç oscar almayanda var kısaca 11 oscara laik bir film değil !;Negative
Kaliteli bir film kabul.;Positive
Ama fazla abartıldı bana göre.;Negative
Ayrıca bol keseden oscar verildi.;Neutral
güzel yha ama tek kelimeyle müthiş DEİL çünklü filmin ardından 15-20 tane saçma tarafını buldular hani ben romantizme bakarım diyosanız olr bakın başlı başına film ortayı zor geçer hatta komedi filmi bile olr titanicten bende etkilenmedim deil hakkını werelim filmin 10/9 cidden haklı olarak çekim hatası olmasaydı gerçekten etkilemişti bilmiyosanız yazarım buraya titanic çekim hataların ı;Neutral
gelmiş geçmiş en iyi film doğrusu sıkılan varsa gülerim tam10 kere izledim daha da izlerim izlemeyen izlesin;Positive
ya yine bir leo filmi film tek kelimeyle mütiş leonun bu filmle bırakın oscar alamaması oscara aday olamaması bile hayal kırıklıgı titaniğin cıktıgı yıl oscarcılar filmden we oyunculuktan anlamıyordu herhalde ama tek kewlimeyle mütiş her izleyisimde leocuma biraz daha asık oluyorum herkese tavsiye ediyorum;Positive
Ne söylenir ki ?;Neutral
Hala izlemeyen varsa ne yapsin ne etsin izlesin.;Positive
bu flime söze grek yok süperin ötesinde;Positive
bundan daha gusel bu turde bi film gormedim ben.;Positive
bu filmi izlemek yeni nasip oldu fakat süper bi film olmuş gelmiş geçmiş en iyi filmlerden birisi;Positive
Güzel film kabul.;Positive
Ama romantik filmleri pek sevmediğimden 10 puan vermem.;Negative
cok ıyı helal olsun romantik film;Positive
Bence filmlerin gelmiş geçmişi unutulmayan film!;Positive
Süper;Positive
Bana göre gelmiş geçmiş en mükemmel film.;Positive
İçerisinde ne arasanız bulabileceğiniz şahane bir yapım.;Positive
James Cameron'u gerçekten kutluyorum.;Positive
Tüm zamanların en görkemli en süper işini çıkardığı için.;Positive
süper baska sözüm yok sadece süper diyom;Positive
etkileyici bir başyapıt.;Positive
filmi izlemiyo yaşıyo insan sanki filmin içindesin çok güzel harika bir görsel tasarım ve aşk filmi;Positive
fazla söze gerek yok.;Neutral
. üzerinden ne kadar zaman geçse de eskimeyecek ve unutulmayacak film.;Positive
.şahsen hayatımda izlediğim en iyi film.;Positive
.müziği zaten efsane oldu.;Positive
..titanic i esaretin bedeli ve prestij takip ediyor.;Positive
kanımca..;Neutral
hayatımda izlediğim en iyi film.;Positive
Bence bu filmi izlemeyenler çok şey kaçırdı.;Positive
Bir daha böyle film gelir mi bilmem ama TİTANİK filmi hayatımda hep bir numara olacak.;Positive
... FİLME 10 değil 100000000000 veriyorum.;Positive
izlediğim en iyi film;Positive
gayet iyi çok basarılı.;Positive
inanın bu filmi eskiden(2 yıl önce)anlatsaydım yere göğe sığdıramazdım herşeyimdi benim bu film cd si vardı bende her gün izliyordum ama şimdi o kadar büyütemiyorum çünkü artık bir rocky hastası oldum;Positive
tıtanıc harıka bir fılm ilk izlediğimde aklımda kalmıştı çok etkilendim canım ne zaman sıkılsa oturup tıtanığı seyredıyorum muhtesem bır fılm dıyecek baska soz yok.;Positive
bu filme ben 4 sene boyunca aşıığıydım ama bir gün bi kanalda titanic bi kanalda rocky vardı rocky i izledim pişmanda olmadım titanicten soğudum ama rocky aşığı oldum srtık;Positive
Bu film için kötü diebilen var mı yaa !;Positive
İnsan bi durur düşünür bu kadar güzel bi film daha önce herhangi bi şekilde yapılmış mı bi bakarrr.;Positive
. benim favorim 10/10 ama verebilseydim 10/1000 de verirdim ve tabiiki favorim.;Positive
NOT: Bu film dünya çapında en çok izlenilen film ünvanını da elinde bulunduruyor + 11 tane Oscar Anlayan anladı.;Positive
Leonardo DiCaprio Hariç Diğer tüm oyuncular(Kurgu seneryo vs)herşey mükemmeldi.;Positive
Bence 10/10 numaralık bir film.;Positive
baştan sona gözümü kırpmadan seyrettiğim ve sonundada gözerimin dolduğu ender filmlerden birisi.;Positive
kısaca başyapıt;Positive
Bence filmde iki kişinin hızlı gelişen yasak aşkı değilde değişik yaşam kesitlerinin buluştuğu bir deniz faciası işlenseydi daha edebi bir yapıt olabilirdi.;Neutral
Hayatımda belki onbinlerce film izlemişimdir ama aradan geçen bunca zamana kadar hiç sıkılmadan seyrettiğim hala ilk günkü kadar zevk aldığım her sahneyi büyük bir heyecanla izlediğim ilk ve sanırım da son film olacak.;Positive
Tek kelimeyle mükemmel bir filmdi.;Positive
k@re@sdum@nbence kötü bir yapım leonardo dı caprıo büyümüşte küçülmüş sanki;Negative
film için herhangi bir övgü yazmaya gerek yok.;Neutral
sadece sinema izleyicisiyim diyen birinin izleMEdim demesinin ayıp!;Neutral
sayılacağı bir film demek istiyorum o kadar.;Positive
Aslında nerden başlayacağımı bilmiyorum.;Neutral
Bir film için 3 gün üst üste sinemaya gidilir mi?;Neutral
bilmem ama ben gittim.;Neutral
Ben hiç bir zaman hiç bir şeye en yüksek notu vermem.;Neutral
çünkü daha iyisi yapılabilir.;Neutral
TİTANİC e 9 puan verdim bu puanı çok az film e vermişimdir.;Neutral
kısacası TİTANİC bu güne kadar izlediğim en güzel film.;Positive
Belki daha güzeli de yapılır ama TİTANİC in yeri her zaman ayrı olacak.;Positive
Titanic'in hala kırılamayan rekorlarını bi kez daha hatırlatayım :;Positive
Tüm dünyada gelmiş geçmiş en fazla hasılat yaoan film :;Neutral
1 835 300 000$Türkiye'de en çok izlenen yabancı film :;Neutral
"""144 haftada toplam 2 823 610 kişi""""""";Neutral
gayet güzel bir film.;Positive
arkadaşlar biz bir anket yaptık dünyanın en güzel kadını kim diye ve kim olabilir tabi ki kate winslet;Positive
gerek muzikleriyle gerk oyunculuklarıyla süper olmus 10/10 haytmda gorduklermn arasında dram olark 1 numardadir;Positive
"""1 5 milyon dolar değil tabiki 1.5 milyar dolar olcak aşağıdaki yorumda.:)""""""";Neutral
Karayip Korsanları 3 Titanic'i geçecek diyolar.;Neutral
Hiç sanmıyorum.;Neutral
1 5 milyon dolar yapar ve ikinciliğe oturur bence.;Neutral
Var mı Titanic'i geçecek film yaw!:);Neutral
Yaptığı gişeyi sonuna kadar hak eden beyazperde.;Positive
com'un da dediği gibi tam bir zaman makinası.;Neutral
Bir film bu kadar mı gerçekçi olur!;Positive
Bu filmi bi izleyen pişman bi de izlemeyen.;Neutral
"""O kadar! :)""""""";Neutral
olağanüstü bir film.;Positive
bence bu filme bu puan çok az kalmış.;Neutral
Hayatımda izlediim en etkileyici filmlerden biri 10/10;Positive
bu filimi hiç unutmayacaım .;Positive
ilk geldiinde gitmiştim o zmnlar daha çocuktum hey gidi günler hey bee ne süper bi filmdi leonardo kate hepsi birer yetenek.;Positive
keşke ölmeseydi jack en sonunda onu hatırlayınca çok üzülüyorum ve kendimi geminin içinde hissediyorum;Neutral
izlediğim en dokunaklı aşk filmlerinden biriydi.;Positive
.bir aşk için kendi cdanını hiçe sayan bir aşığın ve sevdiğinin ölümüyle hayatı boyunca yatağında uyurken ölmeyi bekleyen bir kadının hikayesi.;Neutral
.batan bir gemiyle birlikte yok olan mutluluk.;Neutral
.tüm çarpıcılığıyla olağanüstü.;Positive
. yağmurlu bir günde sinema sinema dolaşıp köşede sandalye üstünde izlediğim bir film.;Neutral
gelmiş geçmiş en mükemmel film bence;Positive
97 yılının en iyi filmi.;Positive
dünyanın en güzel filmi hiç kuşkusuz ki titanik;Positive
ah!ne güzel bir filmdi Allah'ım;Positive
''--Isminizi alabilir miyim bayan?;Positive
-- Dawson Rose Dawson'' Batan Titanik'tan sag kalan yocularl New York'a ula$tlran Carpathia gemisinde bir kimlik gorevlisinin Kate Winslet'le bu diyalogunu dinlerken hepimiz bu e$siz sadakat ornegi kar$lslnda gururlanml$ hatta gozya$larlmlzl tutamaml$tlk.;Neutral
Harcanan butcesinden ziyade Titanik' i efsane yapan en onemli $ey seyircinin filme hak ettigi degeri geregince vermi$ olmaslydl.;Positive
Neticede tum zamanlarln dunya caplnda en fazla hasllat elde eden fimi oldu Titanik.;Positive
Tarifini yapmaya kelimeler yetmeyecek ama asll ba$arlnln kurguda ve hikayenin i$leyi$inde yani James Cameron' da oldugu malumunuz.;Positive
Ne kadar $ansllylz ki ebediyete kadar 7.sanat var oldugu muddetce hatlrlanacak bu efsaneye sinemada veya t.v.de tanlk olmu$uz bizler.;Positive
Bu nesil ya$landlglnda yeni neslin gencligi bir gun bir $ekilde bu kritige rastlarsa duygusal turun bu en degerli ba$yapltlnl kaclrmamall.;Positive
Yüzyılımızın başları?;Neutral
Ademoğlunun doğa üzerindeki egemenliğinin göstergesi insan elinden çıkmış en büyük ve en gösterişli yüzen araç olan Titanic yola koyuldu.;Positive
Batmaz sarsılmaz denilen bu büyük lüks yolcu gemisinde yolculuk yapmak 20. Yüzyılın muhteşem bir rüyasıydı.;Positive
Ancak bu büyük rüya sadece 4.5 gün serecek ve anısını bir sonraki yüzyıla bile taşıyacak büyüklükte bir kabusa dönüşecekti.;Negative
İşte bugün bile heyecan uyandıran bu acı ancak bir o kadar da sinematografik felaket hikayesini bu kez James Cameron'un yönetiminde ve sinema tarihinin gördüğü en büyük bütçeyle gerçekleştirilmiş son versiyonuyla izliyoruz.;Neutral
Geminin ilk ve son yolculuğuyla örtüşen kısa soluklu ama ölümsüz bir aşk öyküsüne yer veren Cameron Titanic kadar büyük bir aşk öyküsü merkez alarak bu bildik felaketi farklı bir tarzda anlatmak istemiş.;Neutral
Aşıklar ise son dönemde yükselen yetenekli genç oyuncular kuşağının öne çıkan isimlerinden Kate Winslet ve Leonardo Di Caprio.;Positive
1998'de 14 dalda Oscar adayı olan Titanic 11 dalda heykelcik kazandı.;Positive
Tarihteki en iyi film bana göre;Positive
ya ben açıkçası titaniği çok seviyorum bence çok güzel bir film ama biyerlerden duydum sayidende ikisi çıkçakmı filmin çok merak ediyorum lütfen böyle bir film varsa bana mesaj atın sevgilerle;Positive
Bunun üstüne niceleri yapıldı taklit edildi ama yanından geçemediler hayatımın ilk 10 filmi arasında.;Positive
ben bu filmmi çok seviyorum çok romantik bir film ve aşk dolu;Positive
bence hayatım da izlediğim en mukemmel film bu leanordo dicaprio gerçekten bu filmle kedini kanıtladı kate winslet ise gerçekten mükemmel bi oyuncu olduğu nu bir kez daha kanıtladı bu filmde kate winslet yerinebi başkası olsa bukadar güzel olmazdı bence çünkü bi insan bukadar gerçekçi mi oynar gerçekten süper bi film;Positive
gerçek bir baş yapıt titanic.;Positive
..aldığı 11 oscarın hakettiğinin altında bile olduğu söylenebilir.;Positive
..en ufak ayrıntısı bile kaçırılmadan çekilen özenli sahneleriyle ve sizi alıp titanic'in güvertesine götüren harika müzikleriyle başarısı tekrarlanamayacak bir ekol.;Positive
aşk filmi denince akla ilk gelen film unutulmaz ve müthiş bir eser.;Positive
eskimeyen efsane film;Positive
bir film 24-25 kez üst üste izleniyorsa bu filmde olağanüstü bir şeyler olması lazım.;Positive
film dünyanın en büyük havuzunda çekilmiş ancak okyanus sahneleri o kadar ustalıkla hazırlanmış ki size okyanusun yalnızlığını ve ürkütücü yönünü harika bir şekilde veriyor.;Positive
titanicin yerini hollywood'da başka bir yapıtın alması imkansız.;Positive
bu film süper tam arşivlik film belki 100 kere seyrettim;Positive
dünya sinema tarihinin en iyi yapıtlarından olan titanic gibi bir filmin bu puanı alması çok ilginç.;Positive
her izlememde ayrı bir tad aldığım artık klasik olmuş bir eser.;Positive
bu film insanoğlu varoldukça herzaman hatırlanacaktır.;Positive
bence son 15 yılın en iyi filmlerinden biri.;Positive
..sayısız kez seyrettim her defasındada duygu yoğunluğum son safhaya geldi.;Positive
..seyretmeyen kalmamıştır eminim ama bu film bir başyapıt bence yüzlerce kez seyredilse her defasında ayrı bir haz veriyor.;Positive
bir film bu kadar güzel olamaz yaa.;Positive
tbrikler;Positive
Aşk Filmi denildiğinde akla ilk gelen film;Positive
Bu kadar abartmaya gerek yok.;Negative
Gerçek sinemasever kendi favorisini bilir neyin iyi neyin kötü olduğunu bilir!;Neutral
Bu film ne iyi ne kötü bana sorarsanız.;Neutral
Bu filmde beni sıkan etkilemeyen boşluklar var.;Negative
. Anlamsız ancak bilerek yapılmış gibi yanlışlar var.;Negative
""".. Bu filme yıllar önce 7 vermişim şimdi düşünüyorum da ne çok puan vermişim.!""""""";Negative
ya walla millet bu film i ekranlara koymaktan bıktı ben izlemekten bıkmadım.;Positive
izle izle insan hiç sıklımıyor ne diyebirimki gerçekten hLL olsun;Positive
gözyaşlarıma hakim olmadıım nadir fılmlerden bi tanesi.;Positive
..inanılmaz bi aşk hikayesi :(;Positive
ayrıca''tum zamanlrın en kötu fılmı''gıbı bı kategorıde yer almayı hak ettiini hıc dusunmuorum!;Neutral
duygusal film denınce akla ilk bu gelıyor izleyın anlarsınız tum ödullerı topladı zaten bu yuzden favorı fılmım bu benim miillet;Positive
gelmiş geçmiş en iyi film en iyi yapıt hiç bir film titanic gibi olmazzzz!;Positive
grcktn muhtesm bi film ne kdr ısledıgımı htrlamıorum hr defasnda sıklmadn sonunu bılmıomus gby ıslıorum benı ck etkıledıı eer ızlemedysenz buyuk kayıp dıebılırım.;Positive
mükemmel.;Positive
sakın kaçırmayın.;Positive
bence gayett iyi ve etkileyeci bir filmmmdii.;Positive
bu film kadar güzel bir aşk romantik film yapılmadı.;Positive
sinemada 2 kere izledim.;Neutral
tvde her oynayışında sıkılmadan yine izliyorum sayısını hatırlamıyorum.;Positive
bence bir baş yapıt.;Positive
çok hüzünlü izle izle ağla.;Neutral
arkadaşlar bence bu film 10 değil 110 u hakettmiyormu bi daha böyle film gelmez;Positive
benim şimdiye kadar izlediğim en iyi aşk filmi diyebilirim;Positive
"""super bir film 20 kere izlemisimdir muthis""""""";Positive
Titanic beni sinemayla buluşturan filmdi.;Neutral
İzlediğimde 10 yaşındaydım.;Neutral
7 8 defa izlemişimdir.;Neutral
Her izlediğimde de beni şimdiki programlanmış hayatımdan o günlere geri götürüyor.;Neutral
Muhteşem bir film ve kesinlikle bir başyapıt.;Positive
bu filmi her seyrettiğimde daha da çok beğeniyorum oyuncuları müziği geminin batış sahnesi ve diğer bütün sahneler harikaydı ve çok gerçekçiydi oyuncular da rollere çok uymuşlar tek kelime ile muhteşemmmm.;Positive
super bir yapım :);Positive
Titanic dünyada gördüğüm en güzel aşk filmi.;Positive
Böylesini daha önce görmedim.;Positive
Yada çok etkilendiğim için.;Neutral
Çoğu aşığın yapamayacağı kadar fedakarlık dolu bir film.;Positive
Sadece aşk kokan bir film.;Positive
Öldüresiye bir güce sahip bir aşk ancak bu kadar güzel anlatılabilirdi.;Positive
Aşk bazen kaybetmeyide gerektiriyormuş.;Neutral
Hayatta kalabilmek için hayalde yetebiliyormuş.;Neutral
Jack'in Rose'a anlattığı hayalleriydi belki de Rose'u ayakta tutan.;Neutral
Aşk hayal fedakarlık hayatın içiinde ölüm hüznün içindeki gizli mutluluk karanlığın içindeki ışık TİTANİC.;Neutral
hayatımda yüzlerce film izledim ama hiç bir film beni bukadar etkilemedi tek kelimeyle muhteşem bi film ilk izlediğimde haftalarca etkisinden kurtulamamıştım.;Positive
tek kelimeyle muhteşem.;Positive
tek kelimeyle süper ne zaman izlesem ağlıyorum yaaaa.;Positive
bu filmmi izledikçe öyle bir aşk yaşayımda öliyim diyorum ya böle bi aşk olurmu ya kafayı yiyicem yaaaaaaaaaaa bende aşk istiyom ama öle aşk yaaaaaaaaaa;Positive
ya çok güzel bir aşk filmmi ben ağlaya ağlaya kafayı yedim zaten müziği yeter be insanı duygusallaştırmaya bunun üstüne tanımıyorum aşk filmmi müthiş ya of böle aşklar varmı be şu zamanda;Positive
mükemmel ötesi.;Positive
tek kelime muhteşem :);Positive
mükemmel bir film.;Positive
duygusu olan bir insanın gözleri dolması yada ağlamaması imkansız.;Neutral
Emeği geçen herkese çok çok teşekkür etmek lazım başta büyük usta james cameron a.;Positive
Bu filmle Titanik versiyon filmlerine nokta konmuştur.;Neutral
Birdaha bu olayla ilgili kimse film çekemez.;Neutral
Muhteşem gerçekten herşeyiyle müziğiyle kostümleriyle kamera ve efekt teknikleriyle sinema tarihine damga vurmuştur.;Positive
Dünyanın en güzel filmi bence 3 saat boyunca insanı kitliyor mükemmel bi film o anı aynen yaşatıyor.;Positive
Film budur bence ayda 1 kere izlenmeli ben 5 kere izledim 100 kere daha izlicem.;Positive
Aşk-Gerilim-Dram herşey var 10 puan böle film zor yaparlar artık.;Positive
Ne söylesem yetmez.;Positive
Az önce yine izledim.;Neutral
Boğazım yanmaktan kurudu bitti.;Neutral
Bu film izlemeyen yoktur ama izlemeyen mutlaka izlemeli.;Positive
her zaman bir numarasın titanik;Positive
tek kelime:;Neutral
B A Ş Y A P I T .;Positive
hanginiz dünyadaki en iyi filmleri konusurken bu filmi es geciyonuz ki.;Positive
şimdiye kadar kim bilir kaç kere izlemişimdir ama yine de görünce dayanamaz izlerim.;Positive
kesinlikle herkesin izlemesi gereken bi film.;Positive
hiç eskimeyen bi klasik bence;Positive
duygusal bir film olarak bence harika bir filmdi tek kelimeykle;Positive
James Cameron'un filmleri işte:;Neutral
Aşırı Mükemmel.;Positive
..Bu adamın yönettiği filmler kendi kulvarında bir numara.;Positive
Bu film de öyle.;Neutral
Filmin sonunda ağlamayanlar kendine başka bir dünya arasın derim :D.;Positive
Tek kelimeyle Muhteşemdi.;Positive
ne yapsam ne etsem bu filme karsı duydugum gercek hisleri anlatamam heralde.;Neutral
"""..her izlediğimde bana """"""""aşk kalmamış bu dünyada"""""""" ve """"""""böyle birşey yaşasaydım da sonunda ben de ölseydim"""""""" dedirten bir film.""";Neutral
..gerçektende bir başyapıt önüne geçen bir film olur mu onu bilemem ama benim düşüncem olmayacağı yönünde hani olursa da fena olmaz ama:);Positive
kim unutablir ki bu filmi yada kim beğenmez hem aşkı hem ölümü çok ii anlatan bi film her defasında ağlatan mükemmel bi film.;Positive
filmin başlarında pek bir ilgi duymuyorsunuz ama daha sonra film ilerledikçe winslet ve dicaprio nun oyunculuk becerileri sizi filmin içine sürüklüyor ayrıca film müzikleride çok güzel pahalı bir yapım olduğuda gözlerden kaçmasın;Positive
bence dünyadaki en güzel film 10 puan;Positive
herhalde izlemeyen kalmadı bu aşk filmini.;Neutral
o kadar güzel aşkı dillendirmiş ki film her seferinde ağlamaktan kendimi alamıyorum.;Positive
yok böyle aşklar ya kalmamış artık;Neutral
her izlendiğinde seyirci kitlesini ekrana bağlayan harikanın ötesinde bir yapıt senaryosu ve güçlü kadrosuyla çekilmiş bu film tüm zamanların en büyük yaşanmış aşk filmlerinden;Positive
dünyanın en iyi aşk filmi 10 puan;Positive
Çok güzel bir film Çok beğeniyoruz;Positive
dünyanın en güzel filmi titaniktir.;Positive
En kaliteli en mükemmel filimlerden biri.;Positive
Müthiş bi film.;Positive
yani izlediğim en güzel film diyebilirim.;Positive
şimdiye kadar 20 kere falan izlemişimdir her izlediğimde de aynı etkiyi bırakmışır bende.;Positive
kısacası ben bir titanik fanatiğiyim.;Positive
abartmayın lütfen caprio var diye!;Negative
hayatımda izlediğim en kaliteli film.;Positive
..aşığım bu filme (:;Positive
Hala izlerken gözlerim doluyor.;Neutral
Gerçekten bu film üstüne yapıt tanımıyorum kim ne derse desin sinema tarihinin en iyi filmidir;Positive
tüm zamanların en iyi degil ama en popüler filmi desek yalan olmaz bazı saçma yönleri var ama bu çok güzel bir film oldugunu degiştirmez tv verilsin yine izlerim bu filmi;Positive
çok güzelden daha güzel.;Positive
titanic tüm zamanların bir numarası aslında yoruma bile gerek yok;Positive
süpppeerrrrr bii filmmdi benceeeeee çok beğenerek ve bi saniye bile gözümü ayırmadan izledim herkese tavsiye ederim bu o kdr gsl bi film ki yapıldığı 10 sene olmasına rağmen hala dillerden düşşmüyorr;Positive
bence titanic süperin daha da ötesinde bir film harika bir senaryoo!;Positive
hayatımda izlediğim en iyi aşk filmi diyebiliriz filmi hiç kaçırmadan saniye saniye izledim ve çooook beendimm bu filmi geçebilecek bir film olamaz diye düşünüyorum en azından şu anlık;Positive
Guzel bi romantilk film.;Positive
Gercekten etkileyici bi yapit ama sadece bir kez izlenebilir.;Positive
işte gerçek aşk flimi yorum yazmaya gerek bile yok ama.;Positive
süper olağanüstü ne denilebilir ki.;Positive
fünyada gelmiş geçmiş en güzel filmm bilmiyorum bundan daha iyisii yapılabilir mi;Positive
"""işte aşk budur detirtecek bi film aşkı anlatımı süper olduğu gibi diğer bütün olayları ve duyguları anlatımıda mükemmeldi bence dicaprio nun oynadığı karakterede bayıldım defalarca izlenebilecek bir film""""""";Positive
film tek kelimeyle muhteşem ama güzel olduğu kadar saçma yanları da var .;Neutral
örneğin 3. sınıf yerindeki dicaprionun 1.sınıftaki insanların yanlarına rahatça girmesi anlamsız vb şeyler ama film kesinlikle görülmeye değer.;Positive
sinema tarihinin benim gözümde en iyi 2. filmi :);Positive
işte bir başyapıt daha.;Positive
zaten bi cesur yüreğe bide bu filme hastayım.;Positive
oyuncular ve çekim açıları kendine hayran bırakıyo.;Positive
bir aşk hikayesi bukadar güzel anlatılabilir.;Positive
filmde jack ten için ( ona bakabileceğim bir fotoğrafı dahi yok ) dediği sahnede kendimi tutamayıp ağlamıştım.;Neutral
kusursuz bir film 10;Positive
bu filmi kaç kere izlediimi hatırlamıorum ve hala izliorumm çok ma çok güzel bir film;Positive
etkisinden hiçbirşey kaybetmeyen ve uzun yıllar daha hafızalardan silinmeyecek tek film;Positive
işte class filmdiye buna derim ben şöyle filmleri anca 1-2 yılda bi izliyozzzzz ne yapaylım süper ötesi tebrikler.;Positive
every night in my dreamsı sea you ı feel you that is how ı know you go on.;Neutral
....hikayesiyle oyuncularıyla şarkısıyla ve geminin burnundaki öpüşme sahnesiyle mükemmel bir film.;Positive
