Review;Score
ama bu haksızlık, ben seninkileri göremiyorum sen benimkileri görebiliyorsun... olsun zaten görmeden de seviyorum!!!;Negative
lan aslan gelir geyiği yer, kaplan gelir geyiği yer, sırtlan gelir geyiği yer. bir canlı bu kadar ezilmez lan. ayıptır olm napıyonuz siz?;Negative
hastalık hastası oldum ... ben hic bole olmamıştımmm ve sen gormedin bile... :(;Negative
@husnumahalli: yemen'deki iki cami saldırısında ölü sayısı 142 ve 360 yaralı:((haseke ve yemen saldırıları ruh hastası sapık ışid işi.;Negative
hadi mutluluk günü bitmeden paylaşayım. ve fakat kişisel mutluluk nereye kadar? toplumun mutluluğu neden cok uzakta??? http://t.co/oxkyuwrvv9;Negative
üşürsün ama üşümüyormuş gibi yaparsın. neden? çünkü romantikmişinde falanda filan. gerek var mı yahu.;Negative
bir hikayeniz yoksa başkasının hikayesinde, yoldan geçen biri olursunuz!;Negative
yarışmadaki ınsanlarda maddiyat karşılığı kalplerini enkaza çevirme cabası içerisine girmiş kaybedenler kulubüne üye olan insanlar..!;Negative
erdoğan bey yorumculardan çok siz sürekli konuştuğunuz için hiçbir programınız tutmadı. az susun yorumcular konuştun!!! #teknikanalizfbbjk;Negative
allah'im bilmeden yetim hakki mi yedim kuran mi yirttim ne bu dert tasa ?;Negative
aşk aşk aşk! senden çok sevmiyorum, senden çok nefret ediyorum !...;Negative
hani biz bize yeterdik her zoru yenerdik yalan! bir benim kanan! donmem geri dönmem...;Negative
allah'ım bana iki gram sabır ver.niye hep sınıyosun.düzelicem diyorum , olmuyo nabiym ?;Negative
sen başka bir erkeğin altındayken nasıl inanırım aşka? -şanışer;Negative
ne zaman işler yolunda gitse, olayın sonunda aslında işlerin yolunda gitmediğini anlıyorum? sonra vay efendim yine mi keder;Negative
sokakları denize çıkmayan bir şehirde boğulmak nedir bilir misin sen?;Negative
yarın hatrımı sorsan ne olur, bugün hevesimi kırdın bikere ! http://t.co/nqrq6bbbgs;Negative
mutsuzluk kotam ne zaman dolacak acaba? sınırsız paketse s.çtım.;Negative
en yapmaz dediğin insan bile asılıyor ya!.. insanlar nasıl bir boşlukta allahım. sen bize yardım et. #umutolsun;Negative
mesela sen hiç benim olmayacaksın. bu ne kadar ağır biliyor musun?;Negative
nevruz ateş yakılarak kepenk kırarak dükkan kapattırılarak kutlanmaz ! here vere cere kere kuzi denilerek kutlanmaz ! #türkbayramınevruz;Negative
şimdi bi korku var değil mi ? kim bilir kime ne diyeceğim ? bugün isim vererek yazayım mı ?;Negative
belki çok hastayımdır, belki çok çaresiz ve yalnızımdır, ateşim vardır hatta ve ölüyorumdur :(((;Negative
bu ne böyle heryer hayal kırıklığı kaldırın şunları gözümün önünden!! *;Negative
az kaldı bu sefer ben senin agzının burnunun yerini değistircem!!!;Negative
ağrı'ya dönmek hiç bu kadar zor olmamıştı:( (@ diyarbakır otogarı (dişti) in diyarbakır, türkiye) https://t.co/dqdscocchi;Negative
şefkat tokadını yemeden, atı alan üskadarı geçmeden uyan!...pismanlık fayda vermeyecek çünkü..;Negative
trenle fizana bile giderim ama otobüsle iki adım öteye dahi gitmek çin işkencesi! intihar sebebi direkt! ??;Negative
düşmanın bile namuslusu demiş eskiler ama bize hep en namusuzu denk geldi!;Negative
baş ağrısından ölücem sanırım!! (@ cigdem's home) https://t.co/wjgcddsuvq;Negative
"""bi insan nasıl bu kadar yüzsüz olabilir?"" sorusunun cevabı sensin??";Negative
alooo ev halkiii nerdesiniz lann!! (@ çetinkaya's home) https://t.co/if2u4iwerp;Negative
insan bazen hayatta hiç olmiycağı bir kişiliğe bürünebiliyor !;Negative
yok ben sakin olamiyorum..hala aksamki konudayim..delirdim mi? alirlar mi beni de bakirköy'e @ceyhannur_mc;Negative
artık söylenecek söz de kalmadı...hepinize inat ve daha da yüksek sesle #adanaspor ! http://t.co/kjl8bcktyi;Negative
"""gün gelir saatlerce konuştuğun insanla tek kelime konuşamaz olursun....!";Negative
ayıbın en büyüğü,ona benzer bir ayıp sende de varken, başkasını ayıplamandır...!!!;Negative
"@asliaydintasbas onların ""aldatılmışız""yalanına kimse inanmıyor zaten ama ne yazık ki zaman bütün erdemleri tüketti!";Negative
"""yeşili sevmeyi bırakacaktım elbet, bırakacaktım da,eskisi gibi tüm renkleri sevebilecek miydim?eskisi gibi huzur dolacak mıydı içime...""";Negative
kaybettiğine, gittiğime yada git dediğine ağladın mı ? sahi, hiç ağladın mı arkamdan ?;Negative
mesela yalnız kalmak can sıkıcı dimi? @ arap şükrü https://t.co/fxt8l2uft8;Negative
instagram keşfede o meymenetsiz yüzünüzü görmek zorunda mıyam?¿;Negative
"bazen o kadar yalnız kalıyorum ki tek düşündüğüm""acaba ölsem ne zaman fark edilir?"" oluyor";Negative
bir kardeş bir kardeşe böyle ters karakterde olur mu? oluyormuş. @gokcecce;Negative
son mektup tek kelimeyle rezalet çanakkale acısını aşk filmine çevirmişler her suratta gereksiz bi mutluluk ulan kan akiyo kan orda !!!;Negative
otopsi raporunda fesatlığından öldü yazacak insanlar tanıyorum!;Negative
"dünyanın en saçma cümlesidir ""düşünmemeye çalış"" lan kafamı mı koparayım napiyimm ?¿";Negative
benim için yanan tek varlık sigara, nasıl olurda onu bırakırım ? seni bırakırım onu bırakmam.;Negative
sen antalyasın palmiyelerin var durduk yere bu soğuk neden ?!;Negative
ben anneme senden bahsetmisim , duami soranlara benden once annem onu istemistir diyor sen defolup gidiyon. mal !;Negative
geleceği olacağını düşünüyomuş. senin beynin var mıydı? çok yormasaydın kendini.;Negative
halim: şimdi ben bu saatte neden kalktım, niçin kalktım, nasıl kalktımgözlerimi açtım kalktım kalkmamışta olabilirim.;Negative
"#tolgazengin e ve ölmüş annesine küfür eden ""insan suretindeki tanimlanamaz varlıklar"" analarindan değil babalarından çıktılar herhalde";Negative
sana daha kaç kere aşık olabilirim bilmiyorum. tam seni unutacak gibi olduğum bir gecesevmeye yeniden başlıyorum.;Negative
günaydın, okulun tabelasını arkama alıp resim atmadım diye staja gitmiyorum mu sandınız;Negative
hiçbir uyarı yazısı yok açıklama yok izmir buyuksehir belediyesine yakistiramadim ordaki tüm.insanlar mağdur oldu;Negative
sen içine yönel dışından seni habersiz sansınlar.ne güzel haldir o.sen akıllı ol, seni deli sansınlar.;Negative
@ntvsporyedion derbide diegonun ilk 11liye alınmayacanı duyduk,acaba orta sahada iyiye dogru olan bir oyuncya karşı bu karar ne kadar dogru;Negative
bi sor bakalım ben bu saatte neden uyandım sor da ben de ne cevap verceğimi düşüneyim..;Negative
sonunda adamları bıraktım adana havalimanına. şimdi 500 km yol daha var ank'ye;Negative
bu aralar aklımı bulamıyorum. görenler insaniyet namına haber verebilir mi;Negative
tolga'nın annesine neden küfür ediliyor.şerefsiz 8jk necipe sor neden kaybettiğinizi.şerefsizsin 8jk;Negative
sabahın 8'inde ders olur mu,çok geç değil mi sabah 5 gibi falan yapın.;Negative
bjk bu hafta fenerbahçe'yi yenince herşey düzelir. biz bu kafayla finalleri ancak tv den seyrederiz.@mehmetayan75;Negative
@sabahsporuaspor bjk in hedefi her zaman sampiyonlar ligi olmali. ligde sampiyon olmadiktan sonra nsl katilacagiz buyuk resme bakalim.;Negative
çağla, erik çıktı yaz geliyor derken, şimdi bu kar'da neyin nesi;Negative
bulunduğum ortamda dönen sigaranın haddi hesabi yok bilin bakalım kim kokusu yüzünden kuscak;Negative
söğüt dalına yuva yapabilen bir manda hayal edin. ettiniz mi şimdi yavrusunu sineğe kaptırın.;Negative
beni hiç acımadan bin parçama ayıran adam mı bunları söyleyen;Negative
#demedideme eşitlik yoksa oy da yok #sözümmeclisteniçeri http://t.co/dskrfzzkgm;Negative
ben öldükten sonramezarıma gelsen ne olurgelmesen ne olur.;Negative
bu ne biçim sabah lan beden eğitiminden sonra ki matematik dersi gibi;Negative
#tutmayınbeni günaydın bugün ay tutulması ne zaman olucak acaba;Negative
yine geç kaldım bi gün daha tatilime eklendi ama sevinemiyorum (;Negative
o değil de şu renkliler mal mal yorum yapip konuşuyolar ya sabah sabah birinin ağzinin ortasina kürekle vuracam az kaldi;Negative
şu sabahların bi anlamı olmalı diyen adamı getirin bana ..zira anlamsızlıktan ölücemmm;Negative
"@ozzzaydin o "" yok anladım bize ankara'da mutluluk yok"" dedigiydi di mi";Negative
birine gitmeyeceğim diye söz verip ardından gidecek kadar o.ç olmayın işte mq çok mu zor;Negative
sensiz yaşayamam diyenler şu an nerede nasıl yaşıyor . açıklasana osman;Negative
etrafındakilerin mutsuzluğuyla mutlu olan vasifsiz insanlar gördüm #dahanegörebilirimki ..;Negative
ben senin saat başı selfie adını verdiğin burun deliklerini görmek zorunda mıyım;Negative
#AD?;Negative
bugün kötü şeyler olacaktı demi gezegenler kafayi mi yiyodu ne evt gune hiç aydin baslayamadk bugun;Negative
ne demek bugün metro hataya kadar allam gelde çıldırmamak elde degiiil.gec kalacağıma göre izmir belediyesi harika hocayla halleder artık.;Negative
uyumak varken niye çalışmak (@ fevzipaşa caddesi in istanbul, türkiye) https://t.co/aeifjudvyj;Negative
@furkandic off ben de kazanmıştım babam beni göndermedi ölmek istiyorum şu an;Negative
ygs de %65 barajı geçememiş , öğrenciden mi kaynaklanıyor yoksa iktidar - cemaat kavgasından payimizi mi aldık nyse ders var #tutmayınbeni;Negative
hayata baktıkları pencereden itip sonra vah vah düştü diyesim geliyor tuhaf mı;Negative
başlarım bu doktorların keyfine ama... 9dan sonra hastaneye mi gelinir lan;Negative
@bayancaulfield gemlikte de var umurbey ,biz paylasiyor muyuz;Negative
günaydın birazdan staj öğretmenlerimin ygs puanın kaç diye sormasını şiddetle kınıyorum;Negative
ay yine mi okul :'( (@ malatya gazi anadolu lisesi w/ @brcnkaradagg) https://t.co/76lwe7xfou;Negative
sevgilinin tercihleri farklı olabilir diye mi bu yaptığın canım yaa;Negative
öylesine senden sonra,her şey öylesine..herkes aynı, herkes öylesine.bu 20 mart sabahındayüreğim hala senin esaretindenefes alamıyorum;Negative
ne demek bugün metro hataya kadar allam çıldırmamak elde degiiil.gec kalacağıma göre izmir metro harika hocayla halleder artık.;Negative
@nihatsirdar sabah sabah can erikten bahseden seni #protestoediyorum hamile halimle nereden bulacağım şimdi;Negative
@mldkny bügünde ney yaa akıllı telefon dedik aldık düzeltmeler kaydı gitti.;Negative
ben arkadaşımın sevgilisiyle göz göze gelince bile utanıyorum siz nasıl şerefsizsiniz de ayartıyorsunuz;Negative
insana ve yaşama dair düzgün giden bir şey varmı bu ülkede((;Negative
kargalar bokunu yemeden uyanmak ve bu uykuyla derse gitmek. istemiyor ben;Negative
sabah sabah hayattan bezmiş bir şekilde uyanmak neye dahil;Negative
@leventuzumcu gezici çapulcu kardeş almanya da iç savaş mı var . 50 tane tankla sokakta göstericilere müdahale ediyorlar. geziyi özledin mi;Negative
is başı ..tek sorun bu sefer bende hastayim( (@ istanbul kanuni sultan süleyman eğitim ve araştırma hastanesi) https://t.co/agjgaj6ju0;Negative
@ajansyenigun abi sence sorularin hepsini neden yayinlamiyorlar eskiden ne guzel gazetelerde verirlerdi;Negative
sağken kıymet bilmedikceölünce arkamdanağlasan ne olurağlamasan ne olur.;Negative
sabah sabah matematik dersi mi olur. daha doğrusu sabah sabah okul mu olur;Negative
disarisi buzzz bahari koklamis idik halbuki ^_^ http://t.co/uejnrsuwwx;Negative
yaa of gerizekalı sen benim en sevdiğim fotoğrafını nasıl silersin nasıl;Negative
bir süredir yorgunluktan gece 12'yi göremeden sızar oldum. haliyle sabah ta erken uyanıyorum. erken kalkmama gerek yok o ayrı mesele;Negative
ayda yilda bi erken uyuduk neler olmus dun aksam ya tweet okumaktan hazirlanamadim gec kaliyorum (((((;Negative
benim burda ne işim var ya (@ alaybey in izmir) https://t.co/hbovz8iqm4;Negative
üzüm üzüme baka baka kararırda insan insana baka baka insan olmaz ..;Negative
-git dışarıda kal yalnız, kapat kapıyı @_blueraleyla ile mecnun - yalnızlık nedir - iskender http://t.co/dxjrnt4tkr;Negative
@myikar @ahamitbilici şu senatörler netanyahu konuşurken her lafınını ayakta alkışlayan yalakalar değilmi http://t.co/s3deqdsl3r;Negative
ne demek ilk ders matematik (@ davutpaşa anadolu lisesi in istanbul, türkiye) http://t.co/dbgtvbnnkc;Negative
tam ' çağla erik çıktı yaz geliyor ' derken, bu kar'da neyin nesi şimdi http://t.co/dush8to8qn;Negative
toki sözde dar gelirliye kayaşehirde konut inşa etmiş tek kişi yaşiyabilecegi 1+1 için 500/600 taksit 2+17bin pesinat bunu yani dar gelir;Negative
yaa vapurdaki arkadaslar ikinciye cay ismarliyolar, utanctan denize atacagim kendimi;Negative
ya ben pakette son 5 tek kaldığında o paketi bitmiş olarak adlandırıp yeni sigara alıyorum. ne demek sigarayı bırak;Negative
ben sizi #protestoediyorum @nihatsirdar artık ülkeye karamsar bakar oldum . halbuki güzel ülkemde tek bir sorun yok;Negative
"""çok mu sevmiştim""bilmem. ben sevmesini bilmiyorum herhalde. kimi sevdiysek bize düşman oldu. hadi kalkalım.";Negative
safmışsın, aldatılmışsın... hapislerde çürüttüğünüz türkiye'nin umudu pırlantaları çağırıp onların yüzlerine de bir söyledene;Negative
2-3kisilik aile için 2+1 700/800 taksit 2+17bin pesinat dar gelirli vatandaşla resmen alay ediyolar bu arada bunlar bodrum/zemin kat;Negative
nasıl bir eğitim sistemi http://t.co/tje627evpb @koseyazilarim aracılığıylaokunmaya değer bir köşe yazısı...;Negative
aile arasına girilmez, ben uykuyla evliyim niye ayırıyorsunuz bizi aile içine niye karışıyorsunuz;Negative
eşeğe altın semer vursan gene aynı eşek sıkıntı yok fazla tiriplere girme;Negative
gülüşünü seversin,sesiniz seversin..sevmek için illa ki yüzünü görmek şart değil.ama hayaller gerçek olsa #gitarbenimolsa @yapikrediplay;Negative
@follewerturkey amma mesele yaptilar ya mslman degil mi bunlaripek kuma gelmek istiyo.elif te artik cok abartmasin.omer adaletli davranir;Negative
ben ağlamamak için sıktığım çenemin acısını kalbimde hissetmiş biriyim beni şu saatten sonra kırabilir misin;Negative
şu skoru koru artık balkes'im haftalar sonra galibiyet görelim;Negative
gerekirse üni.den atılacaksın, gerekirse öleceksin, gerekirse hapis de yatacaksın. fazla söze gerek yok;Negative
"insanın büyüdükçe mi artıyor dertleri yoksa insan büyüdükçe mi anlıyor gerçekleri [özdemir asaf]""";Negative
yüreğini allah a doğru çevirmedikçe kullardan medet ummak saçmalık değil mi;Negative
"yalancısın be şair. sevdiğim kadar sevilsem böyle mi olurdu""";Negative
taklit yapmak için uğraşmak yerine kendin olsan insan olamıyomusun;Negative
@himesovski offff semih seni çok özledim böyle olmaya devam mi edeceğiz;Negative
alem öyle böyle demiş bize ne (@ manisa şehir kulübü in manisa, türkiye) https://t.co/2pqlcdjndg http://t.co/di2swkp2ic;Negative
@selinboduroglu @muruvettt selin gözünle bak lanet karı altımıza almışız çantayo hıa ababbsbababz;Negative
uğruna tüm erkekleri silebileceğimiz biri oldu da biz mi sevmedik;Negative
"daha son sözü söylemedi hayat; belki yarınlar, mutlu sonlar var""";Negative
sonra duygu niye sinirleniyor, niye kıskanç oluyor olurum tabi;Negative
ben ne zaman karı kalk git namazlığımı getirde karşılıklı namaz kılalım diyeceğim;Negative
bu burun seni koklamıyo, bu göz seni görmüyo, bu dudak seni öpmüyo, bu akıl niye seni düşünüyo;Negative
ne zaman pişman olursun biliyor musun yarım bıraktığını başkası tamamladığında...;Negative
ben ağlamamak için sıktığım çenemin acısını kalbimde hissetmiş biriyim beni şu saatten sonra kırabilir misin;Negative
ben şimdi size yastıktaki soğuk tarafı çevirip yatmayı nası anlatıyım;Negative
ne çare kısa sürer mutluluk..şafak görünmez olur mu hiçhiç yaşanmaz olur mu geceelveda sevgilim elveda her ayrılmak biraz da ölmektir;Negative
seni neden sevecekmisim ki böyle düşünmen bile sevmemem için harika bi neden;Negative
@ayzofl hocam hangi hak ile öğrenciye ait olan andaçların son sayfalarını yırtıyorsunuz;Negative
"zâlim'e soruyoruz""değermiydi,bir kaç senelik dünya uğruna âhireti tehlikeye atmaya""#zaliminzulmüvarsa http://t.co/kbbv2ru3am""";Negative
kafasi karisik olmayan mi var havanin ki karismis cok mu (@ saki restaurant) https://t.co/frmwyp3qqb http://t.co/hdwtserc57;Negative
hayal biter işler bitmez (@ hayal dansi dans ve spor klübü in konak) https://t.co/ucq2v3xles;Negative
elalem ne der sözü kadar yüksek duvarlı bir hapishane varmı;Negative
"neden kaybettin biliyormusun ;-çok değer verdin-değer verdin çok-verdin çok değer-çok verdin değer -verdin değer çok-değer çok verdin";Negative
"daha son sözü söylemedi hayat; belki yarınlar, mutlu sonlar var";Negative
buradan whatsapp vermiyorum diyen kızın numarası herkeste var hayırdır kızım;Negative
"ey nefsim deme, “zaman değişmiş, asır başkalaşmış; herkes dünyaya dalmış...#furkanvakfıtefsirdersicanlıyayın http://t.co/vo0aormlmw""""";Negative
seçim üç aşamaymış da, ikisi tamamlanmış da... utanmazın, ahlaksızın, allahsızın dibisiniz sayın tükel bu durumda, derhal çekilirdi;Negative
senin gibi birisinin nasıl sevgilin olmaz ya soruna maruz kalmak çok acı. sizce bu sorunun muhattabı ben miyim;Negative
@tgmcelebi kumpas sürecinde tsk' nın, komutanım dediğiniz insanların sizin yanınızda durmaması orduya güvenimizi sarsmadı mı;Negative
#AD?;Negative
@odabasih @yzglldgn muhalefetin daha önemli işleri var. medya muhalete kaç dakika yer veriyor ki malum tc a.ş...;Negative
hanı gıdıyorsun ya sankı cok uzaklara gıdıcekmıssın gıbı o yuzden ıyı deyılım ya sımdı......;Negative
muallimnisanda 40binistiyor atanmazsam babasi kiz arkadasimi baskasina verecek;Negative
kanka, baban her hafta farklı iki satırlık adamları ömrüne musallat ettiğini biliyor mu;Negative
sabiha gökçen neden bu kadar uzak nasıl döncem kafamda deli sorular...;Negative
istediğimiz şeyler olmuyor, çok farklı bir şekilde oluyor, ya da istemediğimiz şeyler oluyor...peki neden;Negative
"nevroz kutlaması yapan halkın içinde bomba patlatarak dinin gereğini yaptıklarını savunan beyinsizler,caniler; inandığınız cehennemde yanın";Negative
ya bizim neyimize her hafta sınav kendi kendimize kaşınıyoruz ya....;Negative
benim asiri derecede inatci oldugumu, verdigim karardan asla donmeyecegimi ogrenemediniz mi hala;Negative
nerede sandık iradesi insanda biraz ahlak ve erdem duygusu olur.. #rektörraşittükel;Negative
şu kadar milyar insan dünyada niye var,ben bu kadar yalnızken;Negative
dunyaya erken gelmek mariet mi,akıl yasta mi basta midir #furkanvakfıtefsirdersicanlıyayın;Negative
andaçların son sayfalarının yırtılması nasıl bir densizliktir ulan siz kimsiniz sizin olmayan bir şeye karışıyorsunuz;Negative
olamam çok sevsemde bir aşkın kölesisenin derdin aşk benimki memleket meselesi;Negative
dedemlerin hobisi tam da ben dizi izleyecekken gelmek mi bu ne yaaa (;Negative
insanın büyüdükçe mi artıyor dertleri yoksa insan büyüdükçe mi anlıyor gerçekleri....;Negative
@van_buyuksehir yeni otobüs güzergahında neden bölge hastanesi yok.edremit toki'den gelen otobüsler neden bölge'den kimseyi kaldırmıyor;Negative
ya madem bu kadar seviyomis gibi rol yapıyorsun ayni şeyi niye başka siylerkende yap yada git sende kurtul bende yeter;Negative
davayı para için satanlar nasıl gidiyor cinsiyet değişiminiz alıştınızmı kadın kılığına;Negative
nevruz hiç bi parti adı altında olmadan baharın gelişini kutlamaktir olması gereken ve yıllar önce olan buydu #nevruzbayramı;Negative
yiyorsun her haltı her naneyi sonra diyosun din iman namaz niyaz zina yok öyle bir dünya. edebinle yaşa. edebinle öl. bence kısadan öl;Negative
etrafımda o kadar çok boş insan var ki boş yani gram dolu değil boş bildiğin boooş;Negative
sandığa saygi diyenlerin sandığa saygi göstermesi gerekir #rektörraşittükel;Negative
neden mi hep sen kaybediyonfazla değer veriyonkıramıyonkıyamıyonhep affediyonüstüne titriyonkısacası ağzıma sıç diyonhata sende.;Negative
güvenimi sarstıktan sonra bana güvenmiyosun dimi diye sormak neden;Negative
çocuk oyuncağımı lan bu 1 gün barış birgün ayrıl bırak aq ya...;Negative
bunaldım.. gösterişlerinizden. bir gün paranızı gösterirsiniz bir gün kıldığınız namazı;Negative
gelde sinirlenme, şimdi kim engelli allah aşkına ya http://t.co/dvjarxwb47;Negative
senin küçük bir elvedan böyle büyük bir aşkı bitirebilir mi ne sanıyorsun..;Negative
üst komşuyu geçen hafta uyardim bi daha evde kız arkadaşların topuklu ayakkabıyla gezmesin diye. şu an geziyolar polisi ariycam yeter ya;Negative
sakallarını kesmene neden olacak kadın olmam diyorum. daha fazla nasıl seveyim seni;Negative
"""@nurhayatsuaraa: yaralarından utanma yaralayanlar utansınyinede affet onları büyüklük sende kalsın | nur hayat şuara";Negative
"caresi yok kardesim,her aksam boyle icip kederlenip; mutsuz olacaksin meyhane masalarinda; kahrolacaksin";Negative
basbakan olmak icin hangi sart varhicbir sart yok(halk medya tarafindan yonlendrlmktdrlr) #furkanvakfıtefsirdersicanlıyayın;Negative
her yiğidin yoğurt yiğişi farklıdır.. derderde iş yiğit olabilmek ve kalabilmekte;Negative
yine herkesi kazanabileceklerini sandiklari bir reklam yapmislar ama ben ve benim gibileri kazanamadiniz bilginiz olsun;Negative
#önlisanstıbbiskrtre3binatama @acunilicali @sgokbakar sağlığın taşeronu olur mu bırakında herkes kendi işini yapsın @ahmet_davutoglu;Negative
insanın büyüdükçe mi artıyor dertleri yoksa insan büyüdükçe mi anlıyor gerçekleri;Negative
"ey nefsim deme, “zaman değişmiş, asır başkalaşmış; herkes dünyaya dalmış...#furkanvakfıtefsirdersicanlıyayın http://t.co/vo0aordwe4""""";Negative
"aşk;fonda çalan bir şarkı olsa, bana hep detone mısralar düşer..";Negative
mazota verdiğim parayla bi kamyon mal alırdım ya,ne çabuk bitio mübarek;Negative
aileleri çocuklarını iyi eğitememiş diyen aziz yıldırım, sokakta gruba ettiği küfürleri, skrm böyle fenerbahçeyi dediği zamanları unuttu mu;Negative
ya ben 5 dakikadan fazla minibüs bekleyince sinirlenip, gideceğim yere yürüyorum işim gücüm yok bide senin keyfinin kahyasını mı beklicem;Negative
@bihterdd dimi yaaa ,oylede cok korkutucu oluyo ama orhh;Negative
iyiniyetli olmamak lazim bu insanlara karsi bunu cok iyi anladim..;Negative
çok sevince gidiyorlar ama ..ağızlarına sıçınca bırakmıyorlar...;Negative
sensin psikolojisi bojuk bi daha yanımdaki dinazora bağırma;Negative
herkesi yarına götüremezsin bazıları dünde kalmalı .. @ nargileci tosun paşa https://t.co/g58neiyqeo;Negative
"""bundan mı kaldın"" vb. yorumlar yapana cevabim cok sert olacak.kaldım lan kaldım... https://t.co/x9kdgc4nsj http://t.co/w96rya20ug";Negative
bazı şeyleri kabullenmek çok ağır geliyo. ve ben buna dayanamıyorum sebebim bu;Negative
en kötü şeylerden biri, sizin yerinize başkasının geçmiş olması değil midir;Negative
ne sinir hücresiymiş be 1 saniyelik olayı 10 sayfada anlatmış bir de hepsi önemli ya bu ne böyle yeterrrrrr;Negative
yıllarca okumaktan boynumu büktüm, yoruldum..kim uğruna ne uğruna;Negative
benim arkadaşlarım neden gerizekalı ya hadi ben gerizekalıyım tamam. ama birimizin diğerini toplaması lazım. yapmayın çocuklar.;Negative
ucuz insanların kendini kaliteli sanması, çok komik değil mi;Negative
tipik kriz... kendinden daha güzel bi kız görünce kavgalı olduğu sevgilisine aşkkkımmmmmm diye seslenmek hala anlamış değilim;Negative
dövülsün, sövülsün, tecavüz edilsin, öldürülsün… ama kadın herkes içinde kahkaha atmasın tek derdimiz o çünkü. s.çayım erkek zihniyetinize;Negative
değmeyecek insanlar için baska insanları üzdüm neden çünkü ben düsünmeden hareket ediyorum;Negative
acaba şu an sizi düşünüyor mubu tür düşüncelere kapılıyorsanız, kapılmayın. çünkü düşünmüyor. çünkü onda düşünecek beyin yok. çünkü o mal.;Negative
"sonra kalktın sen geldin, ben de kalktım seni sevdim. seni sevdim bu zamanda kolay mı böyle bir şeyali lidar""";Negative
bazı anları,insanları daha fazla yaşayabilme fırsatımız olsaydı şimdiye uçuyorduk,kanatlarımız vardı değil mi beyinsiz evlatlarım;Negative
"""@leyladoan777: din,iman,dediniz...katletmeye devam ettiniz..lanet olsun hepinizeyine #hasekê""";Negative
emir hala neyin şerefini yapiyo bilen yok lan adama onun yuzunden işkence yaptılar annesinin ölümünden o da sorumlu hala şerefte şeref;Negative
unutmak ne kelime klavyede ismindeki harflerini görünce damarlarımdan kan çekiliyo;Negative
uşağa kar yağmış.izmirde baya soğuk.sen istanbulda üşümedin dimi magosa limanında yedi pıçak yarasıyla delik deşik olmaya maruz kalan ali;Negative
"sarmış beni gurbet,sarmış beni mecnun diye zincir gibi dağlar;bir türbe ki ruhum, gelen ağlar, giden ağlar";Negative
tren geçmiyor diye raylar sökülür mü yerinden gemi gelmiyor diye kuruyan bir deniz gördün mü;Negative
affedince yoruluyor insan,yanliz kaldiginda birde ama insani en cok yoran sey...hayal kurmaktir olmayacagini bildigi halde..;Negative
ne demek araba yok.. (@ beşikdüzü terminal in trabzon) https://t.co/rd15yv3swy;Negative
ben aglamamak için sıktığım çenemin acısını kalbimde hissettirmis kadinim şu saatten sonra kırabilir misin;Negative
hepiniz aşk peşindesiniz ama hiç birinizin götü aşk yaşamaya yemiyo ne iş çok kolpasınız amk çokk;Negative
gizli ilişki neden var gizli aşk olurmu lan aksiyon var bu iyimi lan;Negative
düzenim bozulur , hayatımın altı üstüne gelir diye endişe etme nereden biliyorsun hayatın altının , üstünden daha hayırlı olmayacağını ...;Negative
dış görünüşe önem vermiyorum dememadem öyle uğur böceğini sevdiğin gibi hamam böceğinide severdin...;Negative
zaaflarimdan bugune kadar...yapma spice girls dediydi yas 18 di.zorlama.sevdigimden tiksindirttin;Negative
bak bu gezengenler oynadıkça hayatımızın içine sıçıyolar yaaa;Negative
@mutluariburnu ha ha benim kapali bacim darbeciymis,beni aldatmis.gezi cilerin haksizligina hic inanmadim zaten de diyecektir vakti gelince;Negative
yüzbinlerce teşeron işçilerinin emeği kimlerin cebine akıyor hükümet yargı kararlarını neden uygulamıyor taşerona yazık yazık..;Negative
bidaha konuşmayalım olur mu herkes için en iyisi.. @selinismyworld;Negative
"insanın büyüdükçe mi artıyor dertleri yoksa insan büyüdükçe mi anlıyor gerçekleri [özdemir asaf]""";Negative
ben ağlamamak için sıktığım çenemin acısını kalbimde hissetmiş biriyim beni şu saatten sonra kırabilir misin;Negative
acıları kapatmaya fondöten yetmez. okkalı bir gülüş lazım buradan bir güleceksin, ta oradakine koyacak https://t.co/w8ohkx9hna;Negative
@bahar_gencer ne kadar salak salak sorular bunlar ¿¿¿$$;Negative
yalan söyleyip yakalanacak kadar gerizekalı olmanıza bir sözüm yok.isyanım yakalandıktan sonra inkâr edicek kadar beyinsiz olmanız;Negative
vizeler öncesi psikolojik durumuk hep: sanki milletin hepsi harıl harıl çalışırken ben yardıra yardıra aa oynuyomuşum gibi. anlatabildim mi;Negative
hayır yani tivit yürütmeye çalışırsın anlarım. fotoğraf yürütmeye çalışmak niye;Negative
benim güvenimi sarsma neden biliyor musun çünkü siktir ederim.;Negative
gitmek isteyen birine ne diyebilirsin ki kalsa, bir daha güvenemezsin. gitse, özledikçe kendinden nefret edersin.;Negative
simdi hatirladimda dun kabus gormeyeyim diye uyumadim sonra uyuyakalmisim yine kabus gordum;Negative
acaba kimseye veda etmeden odamda intihar etsem kaç gün sonra farkedilir......;Negative
bu kadar varlığına sevinecegim insan varken senin yokluguna mi uzulecem;Negative
onlar en iyi bilen degil ki onlarin dedigi olsun #furkanvakfıtefsirdersicanlıyayın;Negative
ya kar yağıyo,kar nerde bu ilkbahar denileen mevsim,nerde bu havaya karaya düşen cemreleer;Negative
