review;score
"tamamen hareket,aksiyon ve adrenalin üstüne kurulmus;malkovich ve cage sayesinde iyinin üstüne çikabilen görsel bir sölen.zaten bruckheimer=görsellik..";Positive
iyi kelimesi bu film için az bir kelimedir.100 kez de seyretsen bikmak nedir bilmiyorsun.izlemeyenlere tavsiye izleyin.;Positive
heyacanli ve sürükleyici bir film olmus. zaten yapimcisijerry burckheimer in oldugu pek fazla kötü film yok. bide cage olunca daha gügzel oluyor. mutlaka seyredin.;Positive
izlerken yüzünüzde tebessümün eksik olmayacagi tom hanks filmlerinden biri. mutlaka izleyin..;Positive
sinemaya anlam katan bir basyapit.insana dair bütün hisleri süresi boyunca yasatmayi basaran nadide bir klasik.tom hanks'in son derece yetersiz olan,buna karsin rolün dramatikliginin etkisinde kalinip abartilan oyunculuguna ragmen senaryo ve yönetim harikasiyla ortaya çikan is unutulmaz..;Positive
fazla söze gerek birakmayan, artik neredeyse klasik sayilabilecek bir film. türünün en iyi örneklerinden ayrica tom hanks'i bugünkü konumuna getiren filmlerden biridir. çok sicak, keyifli, güzel vakit geçirmenizi saglayacak ve akilda kalacak bir film.bugüne kadar izlememis olmak bence kayiptir..;Positive
ölümde hayatin bir parçasi. run forrest run. sadece izleyin üzerine yorum dahi yapmaya hakkimizin olmadigi bir tom hanks oyunculuguyla birlikte mütis bir film.;Positive
"film tom hanks'in en iyi filmlerinden biridir.benim için tom hanks'in nirvanasi oyunculugu açisindan ""cast away"" filmi olsa da konusu ve kurgusu itibariyle forrest gump mükemmel bir film.herkesin film sonunda ulan keske bende böyle olabilsem diyip iç geçirecegi bir karakter....";Positive
forrest anlatsin biz dinleyelim, izleyelim... daha ne olsun ,5 izle.;Positive
iste size herseyiyle dört dörtlük bir film senaryosu felan herseyi mükkemmel hararetle tavsiye ederim.;Positive
bogazima yumruk atan filmlerden olmustur.güldürürken düsündüren,düsündürürken aglatan film.en azindan benim için..;Positive
kos forrest kosss. . tamam jenny. .;Positive
yüksek puana sasirmamak lazim film budur izlemeyenler niye bunca zamandir izlemedikleri için kendilerine kizacaklar...;Positive
en sevdigim filmlerden biri.;Positive
çoook güzel ve farkli bir film.;Positive
macera / dram / komedi .3 nede uyan bir film.izleki izlemedim diyince sana gülmesinler.. .;Positive
çok renkli bir film.yeri geldi duygulandim, yeri geldi güldüm, kesinlkle izlenmesi gereken bir film.tom hanks süper yhaa;Positive
kendisi bir tom hanks harikasi olup muhakkak izlenmelidir..;Positive
tek kelimeyle süperrr bi film...;Positive
mükemmel ötesi bir film zaten en sevdigim tom hanks en hayran oldugum oyuncu müzikleri de bir hos aldigi bütün ödülleri hak etmistir. 000000000.;Positive
izlemek lazim guzel film tabiki,ama asla top 10 listemde degildir 8i hakeder.;Positive
gerçekten müthis bi film.. beni son derece etkiledi .. filme bos diyenler(redox88)bu filmin dünyanin sayili filmlerinden oldugunu bilmediklerini saniyorum ...;Positive
çok harika bir film begenmeyenler filimi anlamamis bnce harika film .;Positive
basyapit denen filmler vardir ya bu film kesinlikle o bir basyapit tom hanks sen neymissin be abi inanilmaz güzel bir film 1000e yakin film izledim bu film bambaska run forrest run :;Positive
bütün güzel yorumlari sonuna kadar hakeden sahane bir film. içinde o kadar hos, o kadar etkileyici, o kadar dolu ögeler barindiriyor ki, izlemeden anlasilmaz. herkesin mutlaka izlemesi gereken bir film bence. , favori!...;Positive
kos forrest kos diye insani gaza getiren ve o gazla bi dünya is yaptiran ve sonunda tesekkürü hakeden bir film..;Positive
run forrest, run....;Positive
gerçekten buda bi tom hanks klasigi,.;Positive
ya bu filme 9 puan veren adam utanmali yaw film süper.;Positive
begenmegenler ya sonuna kadar izlememis ya da geyik ortaminda geyik yaparak izlemistir. hala da begenmeyen varsa hakikaten ya kendinden ya da insanligindan süphe edebilir..;Positive
bu filmi begenmeme gbi bisey söz konusu olamaz bence! kesinlikle 10!.;Positive
benim için sinemanin tek basina %50 si forrest gumptir. yorum yapmak istemiyorum.;Positive
etkileyici.izleyin ve görün..;Positive
yillar önce izledigim ve çok etkilendigim müzikleri ve görüntü kalitesiyle de ekstra puan alabilecek bir film..;Positive
dünyanin en iyi oyuncusundan aykiri bir film kusursuz dedikleri böyle birsey olsa gerek..;Positive
gerçekten izledigim en iyi filmlerden biridir tür olarak.tom hanks yine harika.film ilerlerken hiç saate bakmadan sikilmadan büyük ilgiyle izledim..;Positive
herkes embesil, ise yaramaz gözüyle bakmasina ragmen forrest gump ne kadar da güzel isler basariyor degil mi? dünyada safligin, temizligin, iyi niyetin herseyin üstünde bir deger oldugunu gösteren çok güzel bir film ... forrest gump.;Positive
film kesinlik güzel bir film. konusu çok etkileyici. film akici, ancak ask o kadar etkileyici gelmedi, insani duygulandirmiyor .;Positive
bu gerçektende muhtesem bisi izlemeyen çok ama çok sey kaybeder.;Positive
çok güzle bir filmdi bu güzel hikayeyle tom hanksin müthis oyunculugu birlesince ortaya harika bir film çikmis çok begendim herkese tavsiye ederim..;Positive
tom hanksin kötu filmi oldumu hiç ? gerçekten harkulade bir filmm tom hanks bir baska oyunculuk yapiyor sanki gercekte olan birsey gibi seyirciye aktariyor ve seyirciyi içine çekiyor muhakkak izlemenizi tafsiye ederim..;Positive
filmi sanseseri izledim ve çok begendim çok eglenceli ve farkli bir filmdi.herkese öneririm..;Positive
tek kelimeyle muhtesem bir film insani derinden etkiliyor kimi zaman aglatip kimi zaman güldürüyor .insanin gerçekten izledikten sonra çok sey bulacagi bir film tom hanks harika bir aktör bu filmde bunu bir kez daha gösteriyor kesinlikle izlenmeli.;Positive
tom hanks yine göz kamastiran bir filmi.gerçekten bazi sahnelerde insani derinden etkileyip bazende çok güldüren bir film.senaryo gerçekten diger filmlere göre degisik.heralde bidaha böyle degisik senaryolu bu tarzda bir film yapilmaz..;Positive
"bu tür filmler zor yapiliyor bence. harika bir film olmus.. o ""apple"" sahnesine çok güldüm :)meyve fabrikasi";Positive
muhtesem demek bile ne oyunculuk ne senaryo için yeterli bunlar için türkçe ve diger dillerde bi sözcük,kelime,siir akliniza ne geliyorsa bulmaniz imkansiz hayati bize farkli bi pencereden bakmayi ögretti yakamoz kadar etkileyici fevkaladeninde fevkinde :)bir film mutlaka izleyin.;Positive
gercekten cok tatli ve temiz duygularin insana neler getirdigini neler kazandirdigini gosteren bi filmdi..filmi izledikten sonra yani su an falco`dan jeanny sarkisini dinleme istegi belirdi birden icimde icinizdeki ruhun beyazligini hep koruyun grilesip kirlenmesine izin vermeyin....;Positive
çok içten bi filmdi yaa, gerçekten çok güzeldi,giydgm nike larinda o yillarda kosu ayakkabisi oldgnu ögrendim=)tom hanks den baskasini düsünemiyorum bu filmde zaten.. . .;Positive
bir film bu kadar mi güzel olur bu kadar mi gerçek hayattan kopmus önümüze konulmus olur....kaçirmayin hayata anlam yüklemek istiyorsaniz izleyin derim...;Positive
bu film anlatilmaz yasanir.süper dehset inanilmaz güzel desemde az kalir.kesinlikle ama kesinlikle izleyin.;Positive
tom hanks iste yaa daha fazla soze gerek yok iste oyunculuk iste film.;Positive
bu filme kötü diyen arkadaslar sakin birdaha burdaki hiç bir filime yorum yazarak insanlarin kafalarini karistirmasin forest cump tartismasiz bir basyapit fazlada söze gerek yok..;Positive
gerçekten güzel bir film zaten tom hanks in oyunculuguna söylenecek söz yok hem aglatiyor hem de güldürüyor kisacasi izlemeye fazlasiyla deger.;Positive
hayatimin filmi diyebilirim, gerek oyunculuk gerekse senaryo olarak kusursuz eksik yok. kamera açilari da benim için önemli diyorsaniz mutlaka izlenebilesi film .;Positive
insani derinden etkileyen bir konu, zaman-mekan kavramini unutturan bir akicilik ve inanilmaz bir oyunculuk! herkesin izlemesini tavsiye ederim..;Positive
tom hanks diger filmerinde oldugu gibi forrest gump'ta da müthis bir performans sergilemis. zaten hanks'den de bu beklenirdi. bütün kutlamalari hakediyor. alkislar hanks'e....;Positive
tom hanks in adini dünyaya duyurdugu tüm dünyada kapali gise oynayayn inanilmaz bir klasik..kesinlikle izlenmesi gerekn filmler arasinda..mükemmel...;Positive
tom hanks gerçekten süper adam.filimde hakkaten süper.izledigim en güzel filimlerden biri..;Positive
tom hanks forrest gump i yasamis adeta.jest ve mimikleriyle bize sanki rol yapmiyorda ben böyleyim der gibi.oscari hak etmis açikçasi.simdiden klasik olmus bir film..;Positive
hayatimda izledigim en güzel filmlerden biri ilk beste yer alir bende.oyunculuk dersi verilir tom hanks bi harika oynamis.. 1994 yilinin en iyi filmi seçilmis aldigi oscarlar helali hostur....0.;Positive
çok güzel bir senaryo tom hanks in usta oyunculuguyla birlesmis..ne kadar güzel bir film olsa da 94ün en iyisi diyemeyiz..çünkü esaretin bedeli'nin forrest gump'tan hiçte eksik bir yani yok...;Positive
cok az filmi 2 kez izlerim cünkü cok az film 2. 3. kez izlerken bana cok sey hissetirir.forrest gump onlardan biri her izledigimde bana mutluluk veren yasamayi hatirlatan hayattan 1 kat daha zevk almami saglayan harika bir film herkese tavsiye ederim;Positive
çok duygusal ve müthis bir filmdi fakat bunda tom hanks’in oyunculugununda payi büyük ondan baskasi bu filme yakismazdi.tek söyleyecegim izlemeyenler için bu basyapiti izlemeleridir..;Positive
çok güzel bir film,bu filmi kiz arkadasimla izlemistim bu nedenle filmin önemi bir kat daha fazla..;Positive
harika...izledigim en güzel filmlerden biri tom hanks in oyunculugu da muhtesem bu filme insan nasil rezil diyebilir anlayamiyorum.mutlaka izleyin derim..;Positive
mükemmel bir film kesinlikle izlenmesi gerekiyor.75 iq lu forrest i izlerken hayranlik duymakla acimak arasinda kaliyorsunuz..;Positive
"forrest gump gerçekten etkileyici bir senaryoya sahipti..yine de bu filme dair bi kinim var;en azindan o yil ki ödüllerden birini ""shawshank redemption""a birakabilirdi (:.";Positive
mükemmeldi...herkese rahatca tavsiye edilcek bir film.gülerek basliyorsunuz.sonunda gözleriniz doluyor.hayata küsmememizi anlatan karsimiza neler çikaracagi belli olmadigini gösteren bir film.ne yalan söyliyeyim eski sewgilimi özledim izledikten sonra.;Positive
bu filmi begenmeyen birinin çikmayacagini düsünüyordum ta ki bu siteye girene kadar.. neyse zevkler ve renkler tartisilmaz diyor ve forrest gump tek kelimeyle harika diyorum.. tom hanks ise mükemmel.. .;Positive
usta yönetmen robert zemeckisin amerikan yakin tarihine normal insanlardan çok daha farkli bir bakis açisi olan forrest gumpin gözünden bakip anlattigi çok kisa sürede modern bir klasik olarak anilan çekildigi yil oscarlara bogulan çok sicak çok eglenceli ve çok duygusal harika bir basyapit..;Positive
tom hanks her zamanki gibi süper oynamis .;Positive
"film izleme delisi olarak bu filmi atladigima inanamiyorum tek kelimeyle mukemmel ve bittigim an;. . yüzbasi: sen isayi buldunmu gamp. . gamp: onu aramam gerektigini bilmiyordum efendim . izlerken nedemek istedigimi anliyacaksiniz . .";Positive
müthis bir film. izledikten yillar sonra bile o müzigi duydugunuzda tüyleriniz diken diken olur. simsicak bir film..;Positive
izlediim en iyi dram filmlerinden biri bu konudanki filmlerden holananlar kesin izlesin .;Positive
gelmis gecmis en iyi dram filmi.;Positive
sadece aptalca dnenler aptaldr ... ,6.;Positive
"izledikten sonra akilda kalan harika cümle ""run forrest run"" .";Positive
hayat bir kutu çikolata gibidir. ne çikacagini asla bilemezsiniz.. . harika bir film. mükemmel bir oyunculuk. çok iyi organize edilmis senaryo. hersey dört dörtlük.;Positive
tek kelimeyle harika bir film tom hanks rolünün hakkini vermis dorusu.;Positive
''forrest gump'' tek kelime ile mükemmel... tom hanks'in tüm fimlerinde oldugu gibi bu filmdede yine harikalar yaratiyor.. .;Positive
mükemmel bir film.komedi,duyfusallik,macera ne ararsaniz bu filmde var.tüm bunlarin yani sira tom hanks'in inanilmaz oyunculugu var.unutulmazlar arasina girebilecek bir film. izledigim en iyi filmler arasinda ilk siralarda yer aliyor.bu filmi begenmeyen varsa sinemadan anlamiyor demektir..;Positive
bülent ersoy un bir sözü wardir.... fevkalednin fevkinde diye....iste bu da öle bisey fevkalednin fevkinde bir film;Positive
mükemmel bir film. izledigim en iyi filmlerden. insanin kendi kaderini kendisinin çizdigini anlatiyor..;Positive
süper ötesi bi film oyunculuga ve seneryoya hiç laf edilemez bir basyapit bence 10 üzerinden 20;Positive
"komik ve hüzünlü bir film.. . ayrica hayal ürünü diyen arkadaslara söylemek istdigim sey; bana gerçek kaç tane film sayabilirsniz?.";Positive
hayatimda izledigim en iyi filmlerden biri muhtesem bir film tom hanks performans filmde 10 üzerinden 10.;Positive
muhtesem bir yapit sinemasever ve sevmeyenlerin kesinlikle izlemesi gereken bir film..;Positive
süper,muhtesem,harika.ayni anlama gelen kelimeleri ard arda kullanmayi pek sevmesemde lügatimda bulunan begeni kelimelerinin hepsini yazmak isterdim:)hayattan daha bi baska zevk almami saglayan olaganüstü bir film.10 üzerinden 9.....;Positive
10 üzerinden 10.filmseverlerin mutlaka izlemesi gereken bir film..;Positive
bir numara, 10 puan... yildizli pekiyi kos forrest kos.... .;Positive
inanilmaz bir film...hele birde benim gibi sinav arefesinde izlerseniz basarili olamayacaginiz alan olmaz emin olun.hayata bakisinizi degistirecek ve azminizi kuvvetlendirecek bir yapit..defalarca izledim.;Positive
hayatimda izledigim en güzel flimlerden bir tanesiydi flim çok sürükleyiciydi gerçekten mükkemmel bi senaryo bu flimme diyecek bi söz bulamiyorum bence aldigi 7 osakarida sonuna kadar haketmis ölmeden önce izlenecek flimlerden bi tanesi .;Positive
izledigim en mükemmel filmlerden biri.tom hanks gercekten hayran olunacak bir oyuncu.çok büyük bi zevkle izledim.gerçekten insanin hayatina önemli seyler katan bi film mutlaka izlemelisiniz.hayata bakisiniz degisecek..;Positive
olaganüstü...tom hanks’in en iyi performansi...sade,katiksiz,sik,dramatik,komik bir film...’kos forrest kos!’.;Positive
oscar da almis.izlenmesi gereken filmlerden tom hanks'i severim yesil yol ve yeni hayat filmleride çok güzel tavsiyem.;Positive
sinema tarihinin her zaman yüzaki kalacak bir film, enfes bir oyunculuk,harika bir senaryo,mükemmel yönetmenlik. kusursuz bir basyapit. tom hanks efsanesini tüm çiplakligiyla ortaya çikaran film..;Positive
hani denir ya iste 10 numara filim budur yani bir filim bu kdar uzun ve bu kadar sürükleyicig ve etkileyici baska türlü olamaz sanirim yani çok güzel bir filim tam bir bas yapit..;Positive
saheser kelimesi az kalir yaninda azim hersey cahillik en guzel sey insani en mutlu eden sey nekadar az bilirsen okadar iyi.;Positive
öylesine tv izlrken rastladigim sonrasinda kacirmamak icin hic bi reklamda zap yapmadigim sonunda annemi we kardesimi aglatan (bkz:erkek adam aglamaz) film.izledigim en ii film diyebilirim sonra hemen aldim tabi cd sini.;Positive
hayata forestin gözlerinden bakabilmek gerek bi kere de olsa....;Positive
bu filmi ilk izledigimde galiba ters bir zamana gelmisti pek bir tat alammistim ama benim adim sam filmini izldikten sonra forrest gump’u daha iyi anlamaya basladim ve en kisa sürede bu filmi alip yeniden izlemeyi düsünüyorum....;Positive
çok hos duygusal tatli yer yer komik bir film gercekten oyunculuklar müthis sergilenmisss .;Positive
film çok kaliteli oyunculuklar da çok ii.izlemeyen çok sey kaybeder dedirten bir film..;Positive
kesinlikle çok güzel bir film.herkese tavsiye ederim..;Positive
harika kelimesini sonuna kadar hakeden süper bi film bence, oyunculuk, senaryo, görüntüler,.... hersey tam olmasi gerktigi gibi. sonunda aglamamak için kendimi zor tuttum..;Positive
bu filmi ilk izledigim de 12 yasindaydim.filmlerle alakam yoktu.taktim isledim allahim o müzigi o biras salak ligi biras akilligi inanailmas ayaralamislar.ama kitabina göre biras degisik.ama olsun süper!!!.;Positive
ben izlemekte biraz geç de kalsam gerçekten çok sey kaçirmisim. bu filmi seyretmeyen varsa acirim mutlaka seyredilmeli. tom hanks de müthis bir oyunculuk çikarmis..;Positive
mükemmel sahane harika.;Positive
izledigim en mükemmel filmlerden biri..;Positive
gerçekten insanin hayatini degistirebilecek türden bir film...tom hanks'in oyunculugunu kanitladigi filmlerden birisi daha....;Positive
cok cok tatli bi film tom hanks mükemmel....;Positive
bu kadar muhtesem kendini kanitlamis bir filme zzz yorumlari yapilmasina inanamiyorum ....;Positive
hayatimin filmi ne kadar güzeldi yaaa hiç bitsin istemedim tipki bir masal gibi .......;Positive
ehh idare eder iste....;Positive
tom hanks yasiyomus gibi rol sergiliyo..izleyin abi süper film.;Positive
insanda gerçek anlamda etki birakan ender filmlerden. hiçbir sey için olmasa bile hanks'in oscarlik oyunu için bile izlenir..;Positive
yeni kusaginda bu filmi kesinlikle izlemesi gerektigini düsünüyorum. bu film benim gözümde hep en tepededir keza tom hanks de öyle. bi 15 kez izlemisimdir en az hatta simdi de gidip izleyecegim.;Positive
kesinlikle izlemenizi öneririm.. arsivlik bir film...;Positive
gelmis geçmis en iyi filmlerden bir tanesi.izlemeyen çok sey kaçirir.forrest gump bir efsanedir.;Positive
cok guzel bir filmdi...biraz komedi biraz dram yani kisacasi butun duygulardan bir tutam atilmis filmin icine...gercekten cok iyi bi filmdi...herkes izlemeli....;Positive
bu güzel filmde tom hanks ne kadar degerli bir oyuncu oldugunu bir kez daha sinemaseverlere göstermis.yönetmeninden,senaristine kadar her seyi ile basarili ve dinlendirici bir film....;Positive
defalarca izledigim bir film.zaten tom hanks filmleri kaçmaz....;Positive
tom hanks çok iyi bir oyuncu..bu filmde de bunu gösteriyor..gerçekten de tom hanks harici birini düsünemiyorum su anda o role..film çok güzel mesajlar veriyor izleyicilerine..bir bakima her seye ragmen hayat güzeldir diyor bize..siddetle tavsiye edilir...;Positive
tom hanks disinda bu rolün sorumluluguna alacak baska bir aktör tanimiyorum...o fazla farkli.;Positive
temasi, senaryosu, yönetmenligi, oyunculugu, kurgusu ile söyleyecek söz birakmayan muhtesem bir film....;Positive
aslinda yoruma bile gerek yok. tek kelimeyle sahane bir film. tom hanks oscar'i sonuna kadar hak etmis. bu filmi olusturan ögelerin hepsi öylesine muhtesem ki tadindan yenmez bir film olmus. hanks, yönetmen, senaryo... her sey müthis..;Positive
ne denilebilirki tek kelimeyle süper her zaman kos forrest kos.;Positive
aldigi puanlarin daha fazlasini hak eden bir film yani bir filmin 10 puan almasi için daha ne gerekiyor anlamiyorum bu film kült olmus bir filmdir.ve budur sinema....;Positive
bu filmi izledikden sonra çok degistim.artik kötü bir insan degilim hümanist hümanist dolasiyorum ortalikda;Positive
filme ne desek az kalir çok harika bi film hersyiyle tom hanks herzamnki gibi harikalar yaratmis tam anlamiyla akillardan çikmayacak bir bas yapit....;Positive
kesinlikle kesinlikle kesinlikle kesinlikle kesinlikle kesinlikle kesinlikle kesinlikle kesinlikle ve kesinlike harikaa bir film. yasanan olaylar hersey harika herkesin izlemesini tavsiye ederim... aldigi oscar ödülleri az bile muhtesem bir eser..;Positive
forrest gump. bu filmi izlemeden ölenler için gerçekten üzülüyorum. 1994 sonrasini yasayan herkesi çok sansli kabul ediyorum dolayisiyla. mutlaka mutlaka mutlaka izleyin.;Positive
bu filme yorum yapmaya gerek yok yine ton hanks yine `luk bir film..;Positive
izledigim en iyi filmler arasinda bir top 10 yapmam gerekirse, kesinlikle ilk siralari alacak, hem duygusal, hem komik, hem trajik, tom hanks’in olaganüstü performansiyla yemis bitirmis film..;Positive
aslinda film hakkinda söylenecek çok sey yok.çünkü tek kelime ile harikaydi...dünyada bu filmi izlememis kimseler kalmamali...siddetle tavsiye ederim...;Positive
ahhhh ah ne agladim ya söylencek bisi yok kisaca runnnnnn frorrest runnnn.;Positive
tek kelime süper.;Positive
yasamin inceliklerini,küçük seylerden mutlu olmayi forrest'tan ögrenin.o muhtesem bir karakter,süper,süper.bu film hayatimda izledigim en müthis filmlerden biri.bu film..........anlatmaya kelime yetmez.tom hanks bir numarasin..;Positive
run forrest run..forrest gump izledigim en içten filmlerden biriydi. forresten büyüyüsü okula gidisi,aski ve bunlar karsisinda durusu çok hostu film tek kelimeyle güzel...;Positive
en cok begendigm 3 film arasina kesin girer müthisss.....;Positive
yasamdan zevk almak istiosan forrest gump gibi dusunmeyi ogren!!!.;Positive
bir film hem çok garip,diger filmlerden çok farkli,hemde çok güzel olabilirmi..oluyo....;Positive
hayatta herseyin para olmadigini anlatan bir film gerçekten harikaydi insanlara yardim etmenin ne kadar güzel birsey oldugunu insanlara hatirlatan bir film.;Positive
muhtesem bi film.tom bu filmle her ödülü hakediyor...;Positive
tom hanksi bu flmde izleyin ve oyunculuk görün o mimikler insani öldürüyo.gerçekten harika bi film.;Positive
kesinlikle ilk besime giren bir film. bu filmle tom hanks en iyi erkek oyuncu ödülünü aldi. filmin afisine bu filmi izledikten sonra hayata bakis açiniz degisecek yazmislar bence bosuna degil. eger hala izlememissen kalk o bilgisayarin basindan ve su filmi kirala..!.;Positive
tom hanks gerçekten bir oyunculuk dersi vermis herseyin tadinda oldugu bir film olmus.kisacasi iyi bir film.;Positive
harika bi film..sonunda agladim.çok duygusal ve çok güzel bi film..mutlaka izlenmesi gerekirr..bu film hayatinizi deistirebilir...;Positive
inanilmaz bu olsa gerek. ömrüm boyunca izledigim en güzel 5 filmden biri..!! kaçirmayin .bu filmi izlemeden film izledim demeyin...;Positive
iste insanlarin ders almasi gereken bir film.nedenmi cesaret için...;Positive
mükemmeldi ya.. tom hanksin oyunculugu izllenmeye deger ve hayat hikayesi çok ilgi çekici.. mutlaka izleyin müthis bir film....;Positive
hayatin ta kendisi.ömrüm boyunca izlemekten sikilmayacaim ,sikildiim gün kendimi ölmüs olarak nitelendireceim yasanacak bi film...forrest la jenny nin asklari o kadar büyük ki ,o askin bi zerresini yasayabilmek için neler vermezdim....;Positive
'hayat bir çikolatadir ne zaman ne çikacagi belli olmaz' mükemmel bir filmdi herkese tavsiye ederim....;Positive
amerikan yakin tarihi bundan daha iyi anlatilamaz....;Positive
"hani bazi filmler icimizi isitir,artik o filmi bizim bir parcamiz gibi yakin hissederiz kendimize iste bu filmde o kadar samimi ve icten yüreklere dokunuyor ekrandan cikip kalbinize giriyor;eger izlemediyseniz izlemelisiniz";Positive
tom hanks muhtesem.. zaten ard arda 2 oscar alarak da bunu kanitlamis bir oyuncu.. ayrica film de çok etkili bir komedi-dram filmi.. birkaç sahnesi muhakkak akilda kalacak cinsten.. çok çarpici, sert filmlerden degil ama sade anlatimiyla bu güçlü etkiyi saglayabiliyor.. .;Positive
tom hanksten yine mükemmel bir oyunculuk örnegi daha,filmde gerçekten süperdi,insan yinede forrest gibi sansli olmak istiyor .;Positive
liste basi filmim yoruma gerek yok...10.;Positive
yoksa siz daha izlemediniz mi.;Positive
bir rol ancak bu kadar güzel oynanabilir baktiginiz her karede zeka düzeyinin normalden çok az assada oldugunu hissedebiliyorsunuz ama bi yandan da düsünüyorsunuz zeka düzeyi geri olan digerleri mi yoksa 'forrest gump' mi? izlemek için niye bu kadar bekledim bilmiyorum;Positive
kos forrest kos ... gerçekten süper bir film hiç bitmesin keske diyeceksiniz;Positive
hem güldürüp, hem hüzünlendiren nadir sahane filmlerden....;Positive
hayatimda en etkilendigim filmlerden biri..izlenmemesi büyük kayip olur...;Positive
mükemmel...mükemmel.....;Positive
ben bu filmi daha yeni izledim.keske daha önce izlemis olsaydim.harika bi film.tom hanks zaten basli basina süper onun için baska bisey söylemeye hiç gerek yok.izlemeyenler mutlaka mutlaka izlesin.;Positive
böyle içtenlik yok yani sanki rol degilde gerçek hayat gibi helal be yine tom hanks döktürmüsss.;Positive
tek kelime ile mükemmel demek istiyorum ama bu bence az olur..;Positive
hafizalarda kazinacak filmler arasinda....;Positive
birçok filmde lafi geçen film ,basyapit mutlaka izleyin ve izlerken bir kutu çikolata alin;Positive
eger izlemediyseniz izleyin çok iyininde ötesinde.;Positive
seyrettigim en güzel filmlerden biriydi beni çok etkiledi .;Positive
bulusmalar ve sonrasindaki degisiklikler bir dönemim kaoslarini nefis vermisti. çokk güzel bir film bence de.;Positive
"""run forrest run!"". film mükemmel zaten filme verilen puan herseyi açikliyor zemeckis ii is çikarmis tom hanks i söylemeye gerek yoq yani oyunculugun doruk noktasi...senaryoda gerckten mükemmel....";Positive
bence harika bir film..keisnlikle izlenmesi gerek.film bittiginde çok tuhaf hissediyordum..özellikle bazi sahneler çok güzel..izlemeyenler çok sey kaçirir bence...;Positive
oscari kesinlikle haketmis bir film . filmi izlerken diorsunuz ki düsük zekali biri bile bu kadar sey yapabiliyorsa biz bu hayati bosa mi geçiyoruz ? bence komedi den daha çok bir dramdi bu film hem de çok etkileyici bir dram mutlaka izlemelisiniz pisman olmayacaginizdan eminim..;Positive
güzel film demek bu film demek bence hayatimda bu kadar keyif alaraka izleidigim nadir filmlerden zaten tom hanks yetiyor ..cocuklugumda izledim halen sikilmadan izliyorum....;Positive
tek soylenebilcek sey var harika film hersey var filmde komedi duydu. super film ya sonunda agladim....;Positive
’hayat bir kutu çikolatadir,sansina ne çikarsa’ çok iyi bir senaryosu vardi....;Positive
ben çocukken bu film vizyona girmisti hatirliyorum heryerede ismni duyuyordum ama izleme firsati bulamadim tabi neyse sonra büyüdüm ve izleme imkani buldum ve gerçekten bir basyapit oldugunu söyleyebilirim.;Positive
run forrest run(=...gerçekten mükemmel bir film.filmi izlerken ne filmde hata ariyorsunuz nede ordaki oyunculuk vs..vs.., resmen forrest gump in hayatini yasiyosunuz film sizi alip götürüyo.süper bi film.izledikten sonra 1 hafta etkisinde kaldim..;Positive
bu film hakkinda ne söylenebilirki? dram, komedi, macera kisacasi hersey var. aldigindan daha fazla oscari hakketdiginden eminim. zaten bir tom hanks filmi olmasi yeterli. izleyemenler bence çok sanssiz....;Positive
bu filmde gerçekten bir kere daha tom hanks hayrani oldum tek kelime ile mükemmel bir film izlemeyen çok sey kaçirir kesinlikle izleyin.;Positive
sanirim su zamanin iki yüzlü iliskilerine baktigimizda keske etrafimizda bi forrest olsa diyoruz ne diyelim izlemeyen çok sey kaçirir hayata dair.;Positive
aykut hocam, idolüm, tesekkürler. forrest gump'a sizinle baslamak benim için ayri bir önem arzediyor. sayenizde pencerem biraz daha aralandi.. ve sizler... bu film için ne söylenebilir ki izleyin, yeter....;Positive
hayatimin akisini degistiren hatta felsefemi belirleyen bir film bu.you never know what you gonna get it.......;Positive
mükemmel, 10 numara..!.;Positive
kaç kere izledim sayisini unuttum film evde daha da izlerim çünkü hiç bikmiyorum o derece güzel..;Positive
gercekten esser kendini belli ediyor mukkemmmel hasirlanmis bi yapit tom hanks zaten bnm favorim.;Positive
böyle film yok yanii üff çok kaliteli ve esasli bi basyapit.tom hanks'in performansi harikaydi zaten diger oyuncularda fena degildi.aldigi oscarlari sonuna kadar hakediyor...!!!.;Positive
i'm foorrreeeessst fooorrreesst guuummppp kulaklarimda çinlaniyor. içim sizlayarak izledim ve sanirim hayatimda ilk kez gülümserken bile içim sizladi.. i'm forrest forressst guuuummp!.;Positive
filmi t.v. su an izledim ondan öncede izlemistim ondan öncede ve ondan öncede ve yayinlanirsa bi daha izlerim...yani filmin süper bir film oldugunu anlamissizdir.tom hanks gerçekten çok güzel rol yapmis zaten tom h. sinde kötü bir filmi oldugunu düsünemiyorum...ben puan olarak 10 veririm..;Positive
o kadar çok film seyrettim.ama forrest gump i nasil gözden kaçirmisim.kendime çok ayip etmisim çokkk.gerçekten süper ötesi bir film..;Positive
tom hanksin forrest gumb filmiyle aldigi oskarlar annasinin ak sütü kadar helal olsun..müthis bir film ve müthis bir oyunculuk..... .;Positive
hayatimda asiri olarak begendigim bir film izlemeyenlere mutlak olarak tavsiye ediyorm böyle filmler kaçirilmamali bence.;Positive
tek kelimeyle süper senaryo oyunculuk sürükleyicilik muazzam bir film 10 10 10 10 10;Positive
ilk kez bu sitede gördüm ve izlemeye karar verdim.tom hanks herzamanki gibi müthis.harika ötesi bi film....;Positive
